sha256,filename,module_name,locations,paths,placement_count,size_bytes,vermagic,srcversion,depends_modinfo,modules_dep_dependencies,aliases,softdeps,license,description,import_modversion_count,export_count,normal_load_locations,recovery_load_locations,classification,classification_evidence
8eb8a4ab45bc9eef077608f9c9d9be823891d9b54fbef22a4053e2ef6d38d057,met_gpu_api.ko,met_gpu_api,vendor_dlkm,vendor_dlkm:met_gpu_api.ko,1,13880,6.1.115-android14-11-g945dff7bc1bf SMP preempt mod_unload modversions aarch64,,"met,mtk_gpu_hal",met.ko;mtk_gpu_hal.ko,,,GPL,MET_CORE,20,0,,,LIKELY_PLATFORM_MATCH,exact module-name target found in Nothing source index; needs target-scoped symbol/DT/KMI confirmation; kernel_modules:.;kernel_modules:met_gpu_api
8ef46381f54f628f64f2d6b1ea472a3633864bf77e51c02377aca996d6e3cb3e,mtk_pep40.ko,mtk_pep40,vendor_boot_platform,vendor_boot_platform:mtk_pep40.ko,1,93656,6.1.115-android14-11-g945dff7bc1bf SMP preempt mod_unload modversions aarch64,,"mtk_charger_algorithm_class,charger_class,adapter_class,mtk_charger_framework",adapter_class.ko;charger_class.ko;mtk_charger_algorithm_class.ko;mtk_charger_framework.ko,"of:N*T*Cmediatek,charger,pe4;of:N*T*Cmediatek,charger,pe4C*",,GPL,MTK Pump Express 4 algorithm Driver,56,0,vendor_boot_platform,vendor_boot_platform,LIKELY_PLATFORM_MATCH,"exact module-name target found; corroboration is non-decisive (export-only and/or directory-scoped): device_modules:drivers/power/supply DIRECTORY_FALLBACK (compatible=mediatek,charger,pe4)"
8f2db4f2bc2cf445cd37996d5de090d52eb7d3ec20a7150dcaf40503050a31c2,c2k_usb_f_via_ets.ko,c2k_usb_f_via_ets,vendor_dlkm,vendor_dlkm:c2k_usb_f_via_ets.ko,1,11408,6.1.115-android14-11-g945dff7bc1bf SMP preempt mod_unload modversions aarch64,,c2k_usb,c2k_usb.ko;ccci_auxadc.ko;ccci_md_all.ko;ccci_util_lib.ko;ccmni.ko;mtk_dynamic_loading_throttling.ko;mtk_low_battery_throttling.ko;mtk_mdpm.ko;mtk_pbm.ko;rps_perf.ko,usbfunc:via_ets,,GPL,,5,0,vendor_dlkm,,LIKELY_PLATFORM_MATCH,exact module-name target found in Nothing source index; needs target-scoped symbol/DT/KMI confirmation; device_modules:drivers/misc/mediatek/usb/c2k_usb
900d4567be077f3379074031dbeaa76e96db814efe2e8caf3c94c991ace1674b,reset-ti-syscon.ko,reset_ti_syscon,vendor_boot_platform,vendor_boot_platform:reset-ti-syscon.ko,1,16160,6.1.115-android14-11-g945dff7bc1bf SMP preempt mod_unload modversions aarch64,,,,"of:N*T*Cti,syscon-reset;of:N*T*Cti,syscon-resetC*",,GPL v2,TI SYSCON Regmap Reset Driver,13,0,vendor_boot_platform,vendor_boot_platform,DIRECT_SOURCE_MATCH,"exact module name plus target-scoped hardware corroboration: device_modules:drivers/reset target-scoped (compatible=ti,syscon-reset) | kernel:drivers/reset target-scoped (compatible=ti,syscon-reset)"
90dd661cb9502dd4a17daa43d3e23e2a869ab461b4b58fa6a8cf28a429a0ea2d,mtk_sync.ko,mtk_sync,vendor_boot_platform,vendor_boot_platform:mtk_sync.ko,1,21472,6.1.115-android14-11-g945dff7bc1bf SMP preempt mod_unload modversions aarch64,,,,,,GPL,,29,5,vendor_boot_platform,vendor_boot_platform,LIKELY_PLATFORM_MATCH,"exact module-name target found; corroboration is non-decisive (export-only and/or directory-scoped): device_modules:drivers/gpu/drm/mediatek/dummy_drm TARGET_FILES (exports=mtk_sync_fence_create,mtk_sync_timeline_create,mtk_sync_timeline_destroy,mtk_sync_timeline_inc) | device_modules:drivers/gpu/drm/mediatek/mediatek_v2 TARGET_FILES (exports=mtk_sync_fence_create,mtk_sync_share_fence_create,mtk_sync_timeline_create,mtk_sync_timeline_destroy,mtk_sync_timeline_inc)"
918cf48b4e37ea860d8b5d6e82a263437dd383ed8c86ff3e9482e73697982e18,mtk_low_battery_throttling.ko,mtk_low_battery_throttling,vendor_boot_platform;vendor_dlkm,vendor_boot_platform:mtk_low_battery_throttling.ko;vendor_dlkm:mtk_low_battery_throttling.ko,2,84168,6.1.115-android14-11-g945dff7bc1bf SMP preempt mod_unload modversions aarch64,,"pmic_lbat_service,pmic_lvsys_notify",pmic_lbat_service.ko;pmic_lvsys_notify.ko,"of:N*T*Cmediatek,low_battery_throttling;of:N*T*Cmediatek,low_battery_throttlingC*",,GPL,MTK low battery throttling driver,60,4,vendor_dlkm,vendor_boot_platform,DIRECT_SOURCE_MATCH,"exact module name plus target-scoped hardware corroboration: device_modules:drivers/misc/mediatek/power_throttling target-scoped (compatible=mediatek,low_battery_throttling; exports=lbat_set_ppb_mode,register_low_battery_notify)"
92099fd393be7a26590121dd41bde85a9c7cf93bafa6b06d0a78050e28a93497,nhc_udp.ko,nhc_udp,system_dlkm,system_dlkm:nhc_udp.ko,1,15505,6.1.115-android14-11-g6b18f0b574ab-ab12901745 SMP preempt mod_unload modversions aarch64,,6lowpan,6lowpan.ko,,,GPL,6LoWPAN next header RFC6282 UDP compression,7,0,system_dlkm,,LIKELY_PLATFORM_MATCH,exact module-name target found in Nothing source index; needs target-scoped symbol/DT/KMI confirmation; kernel:net/6lowpan
9243061cec77e96e3072b19f14a4d0f893e768586585830fa86f0a5129ce3558,imgsensor.ko,imgsensor,vendor_dlkm,vendor_dlkm:imgsensor.ko,1,1140880,6.1.115-android14-11-g945dff7bc1bf SMP preempt mod_unload modversions aarch64,,"aee_aed,custom-ldo,yft_devinfo,mtk_charger_framework,flashlight,mtk_ccu_mssv,imgsensor-glue",custom-ldo-wl2868.ko;custom-ldo.ko;flashlight.ko;imgsensor-glue.ko;mtk_ccuv.ko;mtk_dynamic_loading_throttling.ko;mtk_low_battery_throttling.ko;mtk_mdpm.ko;mtk_pbm.ko;mtk_peak_power_budget.ko;yft_devinfo.ko,"i2c:imgsensor;of:N*T*Cmediatek,imgsensor;of:N*T*Cmediatek,imgsensorC*",,GPL v2,,132,1,vendor_dlkm,,LIKELY_PLATFORM_MATCH,"exact module-name target found; corroboration is non-decisive (export-only and/or directory-scoped): kernel_modules:mtkcam/imgsensor/src-v4l2 DIRECTORY_FALLBACK (compatible=mediatek,imgsensor)"
925e27ab14e1416489aec230255aa0cd98a12be10ce959938d4f574ceee28002,mtk-pm-domain-disable-unused.ko,mtk_pm_domain_disable_unused,vendor_dlkm,vendor_dlkm:mtk-pm-domain-disable-unused.ko,1,12160,6.1.115-android14-11-g945dff7bc1bf SMP preempt mod_unload modversions aarch64,,,,"of:N*T*Cmediatek,scpsys-disable-unused;of:N*T*Cmediatek,scpsys-disable-unusedC*",,GPL,,4,0,vendor_dlkm,,DIRECT_SOURCE_MATCH,"exact module name plus target-scoped hardware corroboration: device_modules:drivers/soc/mediatek target-scoped (compatible=mediatek,scpsys-disable-unused)"
92a0d91b3223f4f5786b100e4998de08ebd5e9ad76a30f212c90712ed8abbcdf,mtk_cm_ipi.ko,mtk_cm_ipi,vendor_dlkm,vendor_dlkm:mtk_cm_ipi.ko,1,14280,6.1.115-android14-11-g945dff7bc1bf SMP preempt mod_unload modversions aarch64,,tinysys-scmi,,,,GPL,CM ipi Driver v0.1,7,4,vendor_dlkm,,LIKELY_PLATFORM_MATCH,"exact module-name target found; corroboration is non-decisive (export-only and/or directory-scoped): device_modules:drivers/misc/mediatek/cm_mgr TARGET_FILES (exports=cm_get_ipi_enable,cm_ipi_init,cm_mgr_to_sspm_command,cm_set_ipi_enable)"
9386266457ea8b174aa660e779a971c51399f27ccc7d7054c91074aac9bf345f,met_gpueb_api.ko,met_gpueb_api,vendor_dlkm,vendor_dlkm:met_gpueb_api.ko,1,13304,6.1.115-android14-11-g945dff7bc1bf SMP preempt mod_unload modversions aarch64,,"met,gpueb",gpueb.ko;met.ko;mtk-mbox.ko;mtk_rpmsg_mbox.ko;mtk_tinysys_ipi.ko,,,GPL,MET_CORE,18,0,,,LIKELY_PLATFORM_MATCH,exact module-name target found in Nothing source index; needs target-scoped symbol/DT/KMI confirmation; kernel_modules:.;kernel_modules:met_gpueb_api
93b082d429112b4a3a925fcbcaac6c5837b05575a08f308cdc5c867b4ca4bddf,mtk-ssc-dbg-v2.ko,mtk_ssc_dbg_v2,vendor_dlkm,vendor_dlkm:mtk-ssc-dbg-v2.ko,1,17224,6.1.115-android14-11-g945dff7bc1bf SMP preempt mod_unload modversions aarch64,,mtk-ssc,mtk-ssc.ko,,,GPL,ssc v2 debug module,12,0,vendor_dlkm,,LIKELY_PLATFORM_MATCH,exact module-name target found in Nothing source index; needs target-scoped symbol/DT/KMI confirmation; device_modules:drivers/misc/mediatek/ssc/debug/v2
95616547e69d9b1d04bfbad63ee477e0a31b000f7e13544dc797e1e7ebf6f5ad,mtk_pbm.ko,mtk_pbm,vendor_boot_platform;vendor_dlkm,vendor_boot_platform:mtk_pbm.ko;vendor_dlkm:mtk_pbm.ko,2,55880,6.1.115-android14-11-g945dff7bc1bf SMP preempt mod_unload modversions aarch64,,"mtk_dynamic_loading_throttling,mtk_mdpm",mtk_dynamic_loading_throttling.ko;mtk_low_battery_throttling.ko;mtk_mdpm.ko;pmic_lbat_service.ko;pmic_lvsys_notify.ko,"of:N*T*Cmediatek,pbm;of:N*T*Cmediatek,pbmC*",,GPL,MTK power budget management,58,4,vendor_dlkm,vendor_boot_platform,DIRECT_SOURCE_MATCH,"exact module name plus target-scoped hardware corroboration: device_modules:drivers/misc/mediatek/pbm target-scoped (compatible=mediatek,pbm; exports=kicker_pbm_by_flash,kicker_pbm_by_md,register_pbm_gpu_notify,register_pbm_notify)"
959cebf1f02c7b60812054ec7065d48ff4641f27f7cdf22d8e63d96ea44a8f83,nfc.ko,nfc,system_dlkm,system_dlkm:nfc.ko,1,236201,6.1.115-android14-11-g6b18f0b574ab-ab12901745 SMP preempt mod_unload modversions aarch64,CE8B4B0070127F0E7B892E4,rfkill,rfkill.ko,net-pf-39;net-pf-16-proto-16-family-nfc,,GPL,NFC Core ver 0.1,129,25,system_dlkm,,LIKELY_PLATFORM_MATCH,exact module-name target found in Nothing source index; needs target-scoped symbol/DT/KMI confirmation; kernel:net/nfc
95d09342abc3ca154795420889029047595899becc83b507647e4e29e2b41dae,mtk-spmi-pmic.ko,mtk_spmi_pmic,vendor_boot_platform,vendor_boot_platform:mtk-spmi-pmic.ko,1,51136,6.1.115-android14-11-g945dff7bc1bf SMP preempt mod_unload modversions aarch64,,,,"spmi:spmi-pmic;of:N*T*Cmediatek,mt6315;of:N*T*Cmediatek,mt6315C*;of:N*T*Cmediatek,mt6316;of:N*T*Cmediatek,mt6316C*;of:N*T*Cmediatek,mt6319;of:N*T*Cmediatek,mt6319C*;of:N*T*Cmediatek,mt6363;of:N*T*Cmediatek,mt6363C*;of:N*T*Cmediatek,mt6368;of:N*T*Cmediatek,mt6368C*;of:N*T*Cmediatek,mt6369;of:N*T*Cmediatek,mt6369C*;of:N*T*Cmediatek,mt6373;of:N*T*Cmediatek,mt6373C*;of:N*T*Cmediatek,mt6377;of:N*T*Cmediatek,mt6377C*",,GPL v2,Mediatek SPMI PMIC driver,31,0,vendor_boot_platform,vendor_boot_platform,DIRECT_SOURCE_MATCH,"exact module name plus target-scoped hardware corroboration: device_modules:drivers/mfd target-scoped (alias=spmi:spmi-pmic; compatible=mediatek,mt6315,mediatek,mt6316,mediatek,mt6319,mediatek,mt6363)"
95e3aa8d68b69504ae273bbd1979ea6d8b9c958b57a97b423cc696218ebfbe7c,mtk-mbox.ko,mtk_mbox,vendor_boot_platform;vendor_dlkm,vendor_boot_platform:mtk-mbox.ko;vendor_dlkm:mtk-mbox.ko,2,58824,6.1.115-android14-11-g945dff7bc1bf SMP preempt mod_unload modversions aarch64,,,,,,GPL v2,MediaTek Tinysys Mbox driver,32,26,vendor_dlkm,vendor_boot_platform,LIKELY_PLATFORM_MATCH,"exact module-name target found; corroboration is non-decisive (export-only and/or directory-scoped): device_modules:drivers/soc/mediatek TARGET_FILES (exports=mtk_mbox_cb_register,mtk_mbox_check_send_irq,mtk_mbox_clr_index_record,mtk_mbox_clr_irq,mtk_mbox_dump,mtk_mbox_dump_all)"
969f9a68833b3d1ac5ae7f3366690a93f5ff59d81917c83f15c7dbf7bb33a124,mtk_mdpm.ko,mtk_mdpm,vendor_boot_platform;vendor_dlkm,vendor_boot_platform:mtk_mdpm.ko;vendor_dlkm:mtk_mdpm.ko,2,128480,6.1.115-android14-11-g945dff7bc1bf SMP preempt mod_unload modversions aarch64,,,,"of:N*T*Cmediatek,mt6873-mdpm;of:N*T*Cmediatek,mt6873-mdpmC*;of:N*T*Cmediatek,mt6893-mdpm;of:N*T*Cmediatek,mt6893-mdpmC*;of:N*T*Cmediatek,mt6983-mdpm;of:N*T*Cmediatek,mt6983-mdpmC*;of:N*T*Cmediatek,mt6879-mdpm;of:N*T*Cmediatek,mt6879-mdpmC*;of:N*T*Cmediatek,mt6895-mdpm;of:N*T*Cmediatek,mt6895-mdpmC*;of:N*T*Cmediatek,mt6886-mdpm;of:N*T*Cmediatek,mt6886-mdpmC*;of:N*T*Cmediatek,mt6985-mdpm;of:N*T*Cmediatek,mt6985-mdpmC*;of:N*T*Cmediatek,mt6897-mdpm;of:N*T*Cmediatek,mt6897-mdpmC*;of:N*T*Cmediatek,mt6989-mdpm;of:N*T*Cmediatek,mt6989-mdpmC*;of:N*T*Cmediatek,mt6878-mdpm;of:N*T*Cmediatek,mt6878-mdpmC*",,GPL,MTK modem power meter driver,26,2,vendor_dlkm,vendor_boot_platform,DIRECT_SOURCE_MATCH,"exact module name plus target-scoped hardware corroboration: device_modules:drivers/misc/mediatek/mdpm target-scoped (compatible=mediatek,mt6873-mdpm,mediatek,mt6878-mdpm,mediatek,mt6879-mdpm,mediatek,mt6886-mdpm; exports=get_md1_power,init_md_section_level)"
96fbaf6bd3040f69ffd4a954722bb03b18666f8f221344562e1fcd74da6bf191,system_heap.ko,system_heap,vendor_boot_platform,vendor_boot_platform:system_heap.ko,1,85976,6.1.115-android14-11-g945dff7bc1bf SMP preempt mod_unload modversions aarch64,,,,,,GPL,,81,19,vendor_boot_platform,vendor_boot_platform,LIKELY_PLATFORM_MATCH,"exact module-name target found; corroboration is non-decisive (export-only and/or directory-scoped): device_modules:drivers/dma-buf/heaps DIRECTORY_FALLBACK (exports=dma_buf_get_gid,dma_buf_set_gid,dma_heap_normal_total,dma_heap_pool_prefill,dmabuf_log_recycle,dmabuf_log_refill)"
970aa7d7ab217ca47db40b67f3ac1adda80fa497156b05e4ee60a341c3e1952a,mali_prot_alloc_mt6878_r44.ko,mali_prot_alloc_mt6878_r44,vendor_dlkm,vendor_dlkm:mali_prot_alloc_mt6878_r44.ko,1,22872,6.1.115-android14-11-g945dff7bc1bf SMP preempt mod_unload modversions aarch64,C72AFDC31F88CEA57063F0F,,,"of:N*T*Carm,protected-memory-allocator;of:N*T*Carm,protected-memory-allocatorC*",,GPL,,16,0,vendor_dlkm,,LIKELY_PLATFORM_MATCH,exact module-name target found in Nothing source index; needs target-scoped symbol/DT/KMI confirmation; kernel_modules:mt6878/mali_avalon/mali-r44p1/drivers/base/arm/protected_memory_allocator
97214cadc479e3767c0bef66438dfd4a6504894d602b7f1234fc5a5a806ed266,btbcm.ko,btbcm,system_dlkm,system_dlkm:btbcm.ko,1,51129,6.1.115-android14-11-g6b18f0b574ab-ab12901745 SMP preempt mod_unload modversions aarch64,AB4AD4986925484D817AA4E,bluetooth,bluetooth.ko;rfkill.ko,,,GPL,Bluetooth support for Broadcom devices ver 0.1,21,9,system_dlkm,,LIKELY_PLATFORM_MATCH,"exact module-name target found; corroboration is non-decisive (export-only and/or directory-scoped): kernel:drivers/bluetooth TARGET_FILES (exports=btbcm_check_bdaddr,btbcm_finalize,btbcm_initialize,btbcm_patchram,btbcm_read_pcm_int_params,btbcm_set_bdaddr)"
979f3acc78564ac06dd7b51c0e0f4dc4460c5411b5b504031e8d46ec8b787430,adsp.ko,adsp,vendor_boot_platform,vendor_boot_platform:adsp.ko,1,189832,6.1.115-android14-11-g945dff7bc1bf SMP preempt mod_unload modversions aarch64,,"device-apc-common,aee_aed,irq-dbg,mtk-mbox,mtk_slbc,emi,mrdump,clk-common",aee_aed.ko;clk-common.ko;device-apc-common.ko;emi.ko;irq-dbg.ko;mrdump.ko;mtk-mbox.ko;mtk_slbc.ko,,,GPL v2,MTK AUDIO DSP Device Driver,123,54,vendor_boot_platform,,LIKELY_PLATFORM_MATCH,"exact module-name target found; corroboration is non-decisive (export-only and/or directory-scoped): device_modules:drivers/misc/mediatek/adsp DIRECTORY_FALLBACK (exports=adsp_after_bootup,adsp_bus_monitor_dump,adsp_check_adsppll_freq,adsp_copy_from_sharedmem,adsp_copy_to_sharedmem,adsp_core0_init)"
97aa2794589560a64088d21f13d9edafe9302b4ebf11607d4784a4413475409a,pwm-mtk-disp.ko,pwm_mtk_disp,vendor_boot_platform,vendor_boot_platform:pwm-mtk-disp.ko,1,25200,6.1.115-android14-11-g945dff7bc1bf SMP preempt mod_unload modversions aarch64,,,,"of:N*T*Cmediatek,mt2701-disp-pwm;of:N*T*Cmediatek,mt2701-disp-pwmC*;of:N*T*Cmediatek,mt6595-disp-pwm;of:N*T*Cmediatek,mt6595-disp-pwmC*;of:N*T*Cmediatek,mt6873-disp-pwm;of:N*T*Cmediatek,mt6873-disp-pwmC*;of:N*T*Cmediatek,mt6853-disp-pwm;of:N*T*Cmediatek,mt6853-disp-pwmC*;of:N*T*Cmediatek,mt6985-disp-pwm0;of:N*T*Cmediatek,mt6985-disp-pwm0C*;of:N*T*Cmediatek,mt8173-disp-pwm;of:N*T*Cmediatek,mt8173-disp-pwmC*;of:N*T*Cmediatek,mt8183-disp-pwm;of:N*T*Cmediatek,mt8183-disp-pwmC*;of:N*T*Cmediatek,mt6886-disp-pwm;of:N*T*Cmediatek,mt6886-disp-pwmC*;of:N*T*Cmediatek,mt6835-disp-pwm;of:N*T*Cmediatek,mt6835-disp-pwmC*;of:N*T*Cmediatek,mt6878-disp-pwm0;of:N*T*Cmediatek,mt6878-disp-pwm0C*;of:N*T*Cmediatek,mt6878-disp-pwm1;of:N*T*Cmediatek,mt6878-disp-pwm1C*;of:N*T*Cmediatek,mt6897-disp-pwm;of:N*T*Cmediatek,mt6897-disp-pwmC*",,GPL v2,MediaTek SoC display PWM driver,21,0,vendor_boot_platform,vendor_boot_platform,DIRECT_SOURCE_MATCH,"exact module name plus target-scoped hardware corroboration: device_modules:drivers/pwm target-scoped (compatible=mediatek,mt2701-disp-pwm,mediatek,mt6595-disp-pwm,mediatek,mt6835-disp-pwm,mediatek,mt6853-disp-pwm) | kernel:drivers/pwm target-scoped (compatible=mediatek,mt2701-disp-pwm,mediatek,mt6595-disp-pwm,mediatek,mt8173-disp-pwm,mediatek,mt8183-disp-pwm)"
97c86e3b3dd038c4fc90b73315aac966087a852d604f103fc166076bd28f7549,leds-rgb-aw2013.ko,leds_rgb_aw2013,vendor_boot_platform,vendor_boot_platform:leds-rgb-aw2013.ko,1,24856,6.1.115-android14-11-g945dff7bc1bf SMP preempt mod_unload modversions aarch64,,,,"of:N*T*Cawinic,rgb,aw2013;of:N*T*Cawinic,rgb,aw2013C*",,GPL v2,AW2013 LED driver,27,0,vendor_boot_platform,vendor_boot_platform,LIKELY_PLATFORM_MATCH,"Nothing common kernel contains an AW2013 driver for the same chip family; Ulefone uses a custom awinic,rgb,aw2013 compatible and needs integration comparison"
9824c10f3d5d5bec18ad67df299189f07cc78c6b8905705daf1109af6316efd2,sensorhub.ko,sensorhub,vendor_dlkm,vendor_dlkm:sensorhub.ko,1,113008,6.1.115-android14-11-g945dff7bc1bf SMP preempt mod_unload modversions aarch64,,"scp,mtk_tinysys_ipi,hf_manager,mtk_disp_notify",hf_manager.ko;mtk-mbox.ko;mtk_rpmsg_mbox.ko;mtk_tinysys_ipi.ko;scp.ko;yft_devinfo.ko,,,GPL,transceiver driver,87,0,vendor_dlkm,,LIKELY_PLATFORM_MATCH,exact module-name target found in Nothing source index; needs target-scoped symbol/DT/KMI confirmation; device_modules:drivers/misc/mediatek/sensor/2.0/sensorhub;kernel:drivers/iio/common/ssp_sensors
983f3c7b953a7fc929c1d9380297c25c1afe2ccbb236b394d6b83fda11fb94cb,mtk_printk_ctrl.ko,mtk_printk_ctrl,vendor_boot_platform,vendor_boot_platform:mtk_printk_ctrl.ko,1,23016,6.1.115-android14-11-g945dff7bc1bf SMP preempt mod_unload modversions aarch64,,,,,,GPL,MediaTek Printk enhance,20,7,vendor_boot_platform,vendor_boot_platform,LIKELY_PLATFORM_MATCH,"exact module-name target found; corroboration is non-decisive (export-only and/or directory-scoped): device_modules:drivers/misc/mediatek/mtprintk TARGET_FILES (exports=get_detect_count,get_logtoomuch_status,mt_get_uartlog_status,set_detect_count,set_logtoomuch_disable,set_logtoomuch_enable)"
984cd20fddc6b1a03bb2036112b25e6bc9f5657b0212c3c5f35e6ca784aee3f7,clk-mt6878-cam.ko,clk_mt6878_cam,vendor_boot_platform,vendor_boot_platform:clk-mt6878-cam.ko,1,24472,6.1.115-android14-11-g945dff7bc1bf SMP preempt mod_unload modversions aarch64,,clk-common,aee_aed.ko;clk-common.ko,,,GPL,,8,0,vendor_boot_platform,vendor_boot_platform,LIKELY_PLATFORM_MATCH,exact module-name target found in Nothing source index; needs target-scoped symbol/DT/KMI confirmation; device_modules:drivers/clk/mediatek
9972d4db32d99dd27bad631b1efff77d92e90fb06f250a9049a029333a6d3f9a,gz_irq_mod.ko,gz_irq_mod,vendor_dlkm,vendor_dlkm:gz_irq_mod.ko,1,30800,6.1.115-android14-11-g945dff7bc1bf SMP preempt mod_unload modversions aarch64,,gz_trusty_mod,gz_trusty_mod.ko,,,GPL,,42,0,vendor_dlkm,,LIKELY_PLATFORM_MATCH,exact module-name target found in Nothing source index; needs target-scoped symbol/DT/KMI confirmation; device_modules:drivers/misc/mediatek/geniezone/gz-trusty
9abc181e0087cfc7588da0a8d8d32c97d17e1a70c31d64396a061fccea92bd43,clk-mt6878-vcodec.ko,clk_mt6878_vcodec,vendor_boot_platform,vendor_boot_platform:clk-mt6878-vcodec.ko,1,14776,6.1.115-android14-11-g945dff7bc1bf SMP preempt mod_unload modversions aarch64,,clk-common,aee_aed.ko;clk-common.ko,,,GPL,,7,0,vendor_boot_platform,vendor_boot_platform,LIKELY_PLATFORM_MATCH,exact module-name target found in Nothing source index; needs target-scoped symbol/DT/KMI confirmation; device_modules:drivers/clk/mediatek
9b36b90af67d0970ec9bf01a301ff1c27dd15c2e941704fe5f9c6f9b006f9ab9,main4_vcm.ko,main4_vcm,vendor_dlkm,vendor_dlkm:main4_vcm.ko,1,29456,6.1.115-android14-11-g945dff7bc1bf SMP preempt mod_unload modversions aarch64,,,,"i2c:main4_vcm;of:N*T*Cmediatek,main4_vcm;of:N*T*Cmediatek,main4_vcmC*",,GPL,MAIN4_VCM VCM driver,29,0,vendor_dlkm,,DIRECT_SOURCE_MATCH,"exact module name plus target-scoped hardware corroboration: device_modules:drivers/misc/mediatek/lens/vcm/v4l2/main4_vcm target-scoped (compatible=mediatek,main4_vcm)"
9b43496b8220052b6ac602be1b21bec981300bdf496d378cb71409dd5a2e1261,snd-soc-mt6878-afe.ko,snd_soc_mt6878_afe,vendor_dlkm,vendor_dlkm:snd-soc-mt6878-afe.ko,1,899760,6.1.115-android14-11-g945dff7bc1bf SMP preempt mod_unload modversions aarch64,,"snd-soc-mtk-common,aee_aed,snd-soc-audiodsp-common,snd-soc-mtk-scp-ultra,mtk_peak_power_budget",audio_ipi.ko;ccci_auxadc.ko;ccci_md_all.ko;ccci_util_lib.ko;ccmni.ko;mtk-mbox.ko;mtk-scp-audiocommon.ko;mtk-scp-ultra.ko;mtk_dynamic_loading_throttling.ko;mtk_low_battery_throttling.ko;mtk_mdpm.ko;mtk_pbm.ko;mtk_peak_power_budget.ko;mtk_rpmsg_mbox.ko;mtk_tinysys_ipi.ko;rps_perf.ko;scp.ko;snd-soc-audiodsp-common.ko;snd-soc-mtk-common.ko;snd-soc-mtk-scp-ultra.ko,"of:N*T*Cmediatek,mt6878-sound;of:N*T*Cmediatek,mt6878-soundC*",,GPL;GPL,Mediatek ALSA SoC AFE platform driver for 6878;Mediatek afe cm,129,13,vendor_dlkm,,LIKELY_PLATFORM_MATCH,"exact module-name target found; corroboration is non-decisive (export-only and/or directory-scoped): device_modules:sound/soc/mediatek/mt6878 DIRECTORY_FALLBACK (compatible=mediatek,mt6878-sound; exports=mt6878_adda_dl_gain_control,mt6878_afe_gpio_is_prepared,mt6878_afe_gpio_request,mt6878_aud_get_power_scenario,mt6878_enable_cm,mt6878_enable_cm_bypass)"
9b439e061afdb8f821e3642bb615c299630f49374fac8b2d4205a375e83123ec,pidmap.ko,pidmap,vendor_boot_platform,vendor_boot_platform:pidmap.ko,1,23896,6.1.115-android14-11-g945dff7bc1bf SMP preempt mod_unload modversions aarch64,,,,,,GPL,PID Map,25,1,vendor_boot_platform,vendor_boot_platform,LIKELY_PLATFORM_MATCH,exact module-name target found; corroboration is non-decisive (export-only and/or directory-scoped): device_modules:drivers/misc/mediatek/pidmap TARGET_FILES (exports=get_pidmap_aee_buffer)
9c44279a617b00038cc06869abae298a3f5af20a65f554431b6b19f6330ebf42,rtl8150.ko,rtl8150,system_dlkm,system_dlkm:rtl8150.ko,1,68153,6.1.115-android14-11-g6b18f0b574ab-ab12901745 SMP preempt mod_unload modversions aarch64,,,,usb:v0BDAp8150d*dc*dsc*dp*ic*isc*ip*in*;usb:v0411p0012d*dc*dsc*dp*ic*isc*ip*in*;usb:v3980p0003d*dc*dsc*dp*ic*isc*ip*in*;usb:v07B8p401Ad*dc*dsc*dp*ic*isc*ip*in*;usb:v1557p8150d*dc*dsc*dp*ic*isc*ip*in*;usb:v0586p401Ad*dc*dsc*dp*ic*isc*ip*in*,,GPL,rtl8150 based usb-ethernet driver,51,0,system_dlkm,,LIKELY_PLATFORM_MATCH,exact module-name target found in Nothing source index; needs target-scoped symbol/DT/KMI confirmation; kernel:drivers/net/usb
9d3d4a3786dd71af4fdee07e4bc332526816b62143925f4e5923f286c9d91556,custom-ldo.ko,custom_ldo,vendor_dlkm,vendor_dlkm:custom-ldo.ko,1,10296,6.1.115-android14-11-g945dff7bc1bf SMP preempt mod_unload modversions aarch64,B1ACADEFB8818C27CA857AF,custom-ldo-wl2868,custom-ldo-wl2868.ko,,,GPL,Custom Ldo Driver,3,2,vendor_dlkm,,ULEFONE_ONLY,Ulefone custom LDO module has no usable donor source hit
9d695c0ebe5013be215848ab0c096762b5be63ff28a42e9923ab50d4bf0e4721,syscon-reboot-mode.ko,syscon_reboot_mode,vendor_boot_platform;vendor_dlkm,vendor_boot_platform:syscon-reboot-mode.ko;vendor_dlkm:syscon-reboot-mode.ko,2,14464,6.1.115-android14-11-g945dff7bc1bf SMP preempt mod_unload modversions aarch64,,reboot-mode,reboot-mode.ko,of:N*T*Csyscon-reboot-mode;of:N*T*Csyscon-reboot-modeC*,,GPL v2,SYSCON reboot mode driver,9,0,vendor_dlkm,vendor_boot_platform,DIRECT_SOURCE_MATCH,exact module name plus target-scoped hardware corroboration: kernel:drivers/power/reset target-scoped (compatible=syscon-reboot-mode)
