sha256,filename,module_name,locations,classification,classification_evidence
cb214010dffb3975f5330d9c263b955e353f25f69f6a083922f0de326b179851,cfg80211.ko,cfg80211,vendor_dlkm,LIKELY_PLATFORM_MATCH,"exact module-name target found; corroboration is non-decisive (export-only and/or directory-scoped): kernel:net/wireless TARGET_FILES (exports=__cfg80211_alloc_event_skb,__cfg80211_alloc_reply_skb,__cfg80211_radar_event,__cfg80211_send_event_skb,bridge_tunnel_header,cfg80211_any_usable_channels)"
cb3a3fb932684a551e218fed6725f6bd98d75e80b922288c7711b791f065e15c,mtk-ipesys-me.ko,mtk_ipesys_me,vendor_dlkm,LIKELY_PLATFORM_MATCH,exact module-name target found in Nothing source index; needs target-scoped symbol/DT/KMI confirmation; kernel_modules:.
cb5a72a30abedd671482c960d3e9c2dd7693e0df1ab6d001ba057beb9e031e85,touch_boost.ko,touch_boost,vendor_dlkm,LIKELY_PLATFORM_MATCH,exact module-name target found in Nothing source index; needs target-scoped symbol/DT/KMI confirmation; device_modules:drivers/misc/mediatek/performance/touch_boost
cc2c852907b94c27da4d4478e315fd823fc7fab6849b71a76893e7087a513814,mtk_rpmsg_mbox.ko,mtk_rpmsg_mbox,vendor_boot_platform;vendor_dlkm,LIKELY_PLATFORM_MATCH,"exact module-name target found; corroboration is non-decisive (export-only and/or directory-scoped): device_modules:drivers/rpmsg TARGET_FILES (exports=mtk_mbox_send,mtk_rpmsg_create_channel,mtk_rpmsg_create_device)"
cd0b6f55b668902a27bfd3eb9cd7baa16bf32409970d0fd2a5e052776d8da18e,tcpci_late_sync.ko,tcpci_late_sync,vendor_boot_platform,LIKELY_PLATFORM_MATCH,exact module-name target found in Nothing source index; needs target-scoped symbol/DT/KMI confirmation; device_modules:drivers/misc/mediatek/typec/tcpc
cd77ffacc338b89538e7e79cb8762ff951ed4b6511de87eb2b71839e8b776d25,sec-rng.ko,sec_rng,vendor_boot_platform,DIRECT_SOURCE_MATCH,"exact module name plus target-scoped hardware corroboration: device_modules:drivers/char/hw_random target-scoped (compatible=arm,sec-rng)"
cf615930c1a615dd386e2a120da791fcc63de854e126de94bc0fa93cc799de06,mtk-mmdvfs-debug.ko,mtk_mmdvfs_debug,vendor_boot_platform,LIKELY_PLATFORM_MATCH,"exact module-name target found; corroboration is non-decisive (export-only and/or directory-scoped): device_modules:drivers/misc/mediatek/mmdvfs TARGET_FILES (exports=mmdvfs_debug_status_dump,mtk_is_mmdvfs_v3_debug_init_done,mtk_mmdvfs_debug_release_step0)"
cfb646ad2a9b14491e375da49018869fab13473946e8d0ecea5b9ffb95c6ceb8,8021q.ko,8021q,system_dlkm,LIKELY_PLATFORM_MATCH,exact module-name target found in Nothing source index; needs target-scoped symbol/DT/KMI confirmation; kernel:net/8021q
d0b09a5d6c6825134c7b6e9a59b3efe89c3f95a5000f074b559a9688f52e713e,pda_drv_mt6878.ko,pda_drv_mt6878,vendor_dlkm,LIKELY_PLATFORM_MATCH,exact module-name target found in Nothing source index; needs target-scoped symbol/DT/KMI confirmation; device_modules:drivers/misc/mediatek/cameraisp/pda
d0c3107dac0ee8a3f2b09006a19234e51f13711eb42f4459cb6d60d1c9194286,rps_perf.ko,rps_perf,vendor_dlkm,LIKELY_PLATFORM_MATCH,exact module-name target found; corroboration is non-decisive (export-only and/or directory-scoped): device_modules:drivers/misc/mediatek/rps TARGET_FILES (exports=set_rps_map)
d1a827e499d45203cfbb30fe8b8c6d7d8e60a6f60c42f5754d7ebd3e6dabc3dd,thermal-generic-adc.ko,thermal_generic_adc,vendor_dlkm,DIRECT_SOURCE_MATCH,exact module name plus target-scoped hardware corroboration: kernel:drivers/thermal target-scoped (compatible=generic-adc-thermal)
d2659fb37cd1d08469eac25bff927efb54390fdaf598532c0a9ddfa219b22555,bluetooth.ko,bluetooth,system_dlkm,LIKELY_PLATFORM_MATCH,exact module-name target found in Nothing source index; needs target-scoped symbol/DT/KMI confirmation; kernel:net/bluetooth
d382f5702aa114bd1edb79db57eec867b304af48e7cb31ecc113564c04442c21,mtk_mbraink.ko,mtk_mbraink,vendor_dlkm,LIKELY_PLATFORM_MATCH,exact module-name target found; corroboration is non-decisive (export-only and/or directory-scoped): device_modules:drivers/misc/mediatek/mbraink DIRECTORY_FALLBACK (exports=mbraink_netlink_send_msg)
d418a73d920fe96f994b2d048117cf778d20b79d5f762d0fc1fa34dbc97f5758,blocktag.ko,blocktag,vendor_boot_platform,LIKELY_PLATFORM_MATCH,"exact module-name target found; corroboration is non-decisive (export-only and/or directory-scoped): device_modules:drivers/misc/mediatek/blocktag TARGET_FILES (exports=mmc_mtk_biolog_check,mmc_mtk_biolog_exit,mmc_mtk_biolog_init,mmc_mtk_biolog_send_command,mmc_mtk_biolog_transfer_req_compl,mtk_btag_get_aee_buffer)"
d4dcba7d9878ee4656f4b2e1c9563b154951fecaff658f8d6b2a34953ff81779,rfcomm.ko,rfcomm,system_dlkm,LIKELY_PLATFORM_MATCH,exact module-name target found in Nothing source index; needs target-scoped symbol/DT/KMI confirmation; kernel:net/bluetooth/rfcomm
d4e6e06b70a08f59e52e33bdfb2824815b97750b37ea0237483d509ab17ac49a,leds-mtk.ko,leds_mtk,vendor_boot_platform,LIKELY_PLATFORM_MATCH,"exact module-name target found; corroboration is non-decisive (export-only and/or directory-scoped): device_modules:drivers/leds TARGET_FILES (exports=mt_leds_call_notifier,mt_leds_classdev_register,mt_leds_classdev_unregister,mt_leds_notify_brightness_hw_changed,mt_leds_parse_dt,mtk_leds_brightness_set)"
d5a38a499f064af414da18290e7492947e1388ff64c021a70aa4c595f78f5c2b,mtk_md_power_throttling.ko,mtk_md_power_throttling,vendor_dlkm,DIRECT_SOURCE_MATCH,"exact module name plus target-scoped hardware corroboration: device_modules:drivers/misc/mediatek/power_throttling target-scoped (compatible=mediatek,md-power-throttling)"
d6bd0e785c8395c3f7ab6b2016eb3b7a486a3034c0c76e5ff9bbd31f224a3c89,mt6878_dcm.ko,mt6878_dcm,vendor_boot_platform,LIKELY_PLATFORM_MATCH,exact module-name target found in Nothing source index; needs target-scoped symbol/DT/KMI confirmation; device_modules:drivers/misc/mediatek/dcm
d6e3a55e3e1174a75445f61e2e9ec4165331e2f47732736dad516709b46f9d56,snd-soc-mtk-scp-ultra.ko,snd_soc_mtk_scp_ultra,vendor_dlkm,LIKELY_PLATFORM_MATCH,"exact module-name target found; corroboration is non-decisive (export-only and/or directory-scoped): device_modules:sound/soc/mediatek/ultrasound/ultra_scp DIRECTORY_FALLBACK (compatible=mediatek,snd-scp-ultra; exports=mtk_scp_ultra_pcm_platform,ultra_set_dsp_afe)"
d74f1d4bddef24cea1cbeb36aba906632f3dbede51e8e3957287b7c35d78d8b6,apusys.ko,apusys,vendor_dlkm,LIKELY_PLATFORM_MATCH,exact module-name target found in Nothing source index; needs target-scoped symbol/DT/KMI confirmation; device_modules:drivers/misc/mediatek/apusys
d773c89fabcd5414f67c8e67dfdc46822bc4e78fab3237a4b4eb16314cf4e5b2,md_cooling_all.ko,md_cooling_all,vendor_dlkm,DIRECT_SOURCE_MATCH,"exact module name plus target-scoped hardware corroboration: device_modules:drivers/thermal/mediatek target-scoped (compatible=mediatek,mt6295-md-cooler,mediatek,mt6297-md-cooler,mediatek,mt6298-md-cooler)"
d7a023ba4413e9366166a30a55331e74fa5c06d5cd78303571f1611474960f25,mtk-scp-ultra.ko,mtk_scp_ultra,vendor_dlkm,LIKELY_PLATFORM_MATCH,"exact module-name target found; corroboration is non-decisive (export-only and/or directory-scoped): device_modules:sound/soc/mediatek/ultrasound/ultra_common TARGET_FILES (exports=get_scp_ultra_base,is_ultra_reserved_dram_addr_valid,mtk_scp_ultra_allocate_mem,set_scp_ultra_base)"
d7ab05e65e8b1dfccc71dd842fe51e56855ec6cb3ba1717e712f3cda0c2f84f9,mmqos-mt6878.ko,mmqos_mt6878,vendor_boot_platform,DIRECT_SOURCE_MATCH,"exact module name plus target-scoped hardware corroboration: device_modules:drivers/interconnect/mediatek target-scoped (compatible=mediatek,mt6878-mmqos)"
d8076e4286b4cb587af42fb15360f3e27c681fcc8f6ce4c20a8e69bc9d785833,diag.ko,diag,system_dlkm,LIKELY_PLATFORM_MATCH,exact module-name target found in Nothing source index; needs target-scoped symbol/DT/KMI confirmation; kernel:net/tipc
d887e03885d49965e5f67d5e9885324ca357d682cc6b9233effcfd9c4902f45c,rtc-mt6685.ko,rtc_mt6685,vendor_boot_platform,DIRECT_SOURCE_MATCH,"exact module name plus target-scoped hardware corroboration: device_modules:drivers/rtc target-scoped (compatible=mediatek,mt6685-rtc)"
d938d803815e1bd7e3651b9a104777cb0a53db9ba4185c56c82c40db4bfb135a,mtk_cpu_power_throttling.ko,mtk_cpu_power_throttling,vendor_dlkm,DIRECT_SOURCE_MATCH,"exact module name plus target-scoped hardware corroboration: device_modules:drivers/misc/mediatek/power_throttling target-scoped (compatible=mediatek,cpu-power-throttling)"
d9996b3feaa090ee2dff49f7f9a8f1d6edc1b4732ca93a2a8636a753f95dfb59,rt4831a_drv.ko,rt4831a_drv,vendor_boot_platform,LIKELY_PLATFORM_MATCH,"exact module-name target found; corroboration is non-decisive (export-only and/or directory-scoped): device_modules:drivers/misc/mediatek/gate_ic TARGET_FILES (exports=_gate_ic_Power_off,_gate_ic_Power_on,_gate_ic_backlight_set,_gate_ic_i2c_panel_bias_enable,_gate_ic_i2c_read_bytes,_gate_ic_i2c_write_bytes)"
d9d25d84fa99dd16223d6aa24d2016b5210ee9d8fa930ec394125366c925b1a4,cpudvfs.ko,cpudvfs,vendor_dlkm,LIKELY_PLATFORM_MATCH,"exact module-name target found; corroboration is non-decisive (export-only and/or directory-scoped): device_modules:drivers/misc/mediatek/cpufreq_lite TARGET_FILES (exports=cpufreq_set_cci_mode,set_dsu_ctrl_debug)"
dab36e3d2593546d72b4fa7257b4a303c65c0ad4c507bbd1fbb50e1578111d48,custom-ldo-wl2868.ko,custom_ldo_wl2868,vendor_dlkm,ULEFONE_ONLY,WL2864/WL2868 custom LDO integration has no usable Nothing/public kernel source hit in the current audit
daefc888c27639800e1a8435d9d63a25b5f71a60d3ad73f403348a5b8ad5f6cc,mtk_imgsys_cmdq.ko,mtk_imgsys_cmdq,vendor_dlkm,LIKELY_PLATFORM_MATCH,"exact module-name target found; corroboration is non-decisive (export-only and/or directory-scoped): device_modules:drivers/media/platform/mtk-isp/imgsys DIRECTORY_FALLBACK (compatible=mediatek,imgsys-cmdq-71,mediatek,imgsys-cmdq-7s,mediatek,imgsys-cmdq-7sp; exports=imgsys_cmdq_clearevent,imgsys_cmdq_init,imgsys_cmdq_release,imgsys_cmdq_sendtask,imgsys_cmdq_streamoff,imgsys_cmdq_streamon)"
db5951e264dbb289c66d1acd52a486609c03fc066b7dd9c721e64dc28dae5d19,l2tp_ppp.ko,l2tp_ppp,system_dlkm,LIKELY_PLATFORM_MATCH,exact module-name target found in Nothing source index; needs target-scoped symbol/DT/KMI confirmation; kernel:net/l2tp
dbb3bbef82c51be7170bb04fc10884f4e527920dcfdf5deab38b6f2c79188b68,mtk_aie_debug_7sp_2.ko,mtk_aie_debug_7sp_2,vendor_dlkm,LIKELY_PLATFORM_MATCH,exact module-name target found; corroboration is non-decisive (export-only and/or directory-scoped): kernel_modules:mtkcam/mtk-aie TARGET_FILES (exports=mtk_aie_register_tf_cb_7sp_2)
dc8b9746ad3a742318617c118f1ccc32bb19cb23096f9602101d08aa2df76ebc,ccci_ccif.ko,ccci_ccif,vendor_dlkm,LIKELY_PLATFORM_MATCH,exact module-name target found in Nothing source index; needs target-scoped symbol/DT/KMI confirmation; device_modules:drivers/misc/mediatek/eccci/hif
de1454186c08033d2ca56b6e28ee3528c65aaa362bc3ce56717f848bcccf0db3,cqhci.ko,cqhci,vendor_boot_platform,LIKELY_PLATFORM_MATCH,"exact module-name target found; corroboration is non-decisive (export-only and/or directory-scoped): device_modules:drivers/mmc/host TARGET_FILES (exports=cqhci_deactivate,cqhci_init,cqhci_irq,cqhci_pltfm_init,cqhci_resume) | kernel:drivers/mmc/host TARGET_FILES (exports=cqhci_deactivate,cqhci_init,cqhci_irq,cqhci_pltfm_init,cqhci_resume)"
e0c8627006d10d4d5352544ac8d7cd7e15037f54ba410d9d2eb87d80757298d7,mtk_slbc.ko,mtk_slbc,vendor_boot_platform,LIKELY_PLATFORM_MATCH,"exact module-name target found; corroboration is non-decisive (export-only and/or directory-scoped): device_modules:drivers/misc/mediatek/slbc DIRECTORY_FALLBACK (exports=popcount,slbc_activate_status,slbc_all_cache_mode,slbc_ceil,slbc_enable,slbc_force_cache)"
e155bc4b6e55e233cfeef6f11462011c9c31df6c0e17cc31f40a4985f2fb239d,bsd_comp.ko,bsd_comp,system_dlkm,LIKELY_PLATFORM_MATCH,exact module-name target found in Nothing source index; needs target-scoped symbol/DT/KMI confirmation; kernel:drivers/net/ppp
e21d8e0074f8440dcbb58b9558c3724ed0d45f3f6471c92f51aa86f8c01a04b9,imgsensor-glue.ko,imgsensor_glue,vendor_dlkm,LIKELY_PLATFORM_MATCH,"exact module-name target found; corroboration is non-decisive (export-only and/or directory-scoped): kernel_modules:mtkcam/imgsensor/src-v4l2/imgsensor-glue TARGET_FILES (exports=add_external_subdrv_entry,query_external_subdrv_entry)"
e277fe9660d648cc36b29fc7b41ccf1c01e7c7419dc1271a39dd49037b7cdfb0,frs.ko,frs,vendor_dlkm,LIKELY_PLATFORM_MATCH,exact module-name target found in Nothing source index; needs target-scoped symbol/DT/KMI confirmation; device_modules:drivers/misc/mediatek/performance/frs
e371ac6b3ff9b8ed3a8d25fdef4650b1a37fd607e955b946377e4a817a3e4fc6,powerhal_cpu_ctrl.ko,powerhal_cpu_ctrl,vendor_dlkm,LIKELY_PLATFORM_MATCH,"exact module-name target found; corroboration is non-decisive (export-only and/or directory-scoped): device_modules:drivers/misc/mediatek/performance/powerhal_cpu_ctrl TARGET_FILES (exports=adpf_register_callback,adpf_unregister_callback,register_get_fpsgo_is_boosting_fp,unregister_get_fpsgo_is_boosting_fp)"
e4506346dc3c21048936c3123cc0c85b80882242d1f5a19f280db808e2650d95,aee_hangdet.ko,aee_hangdet,vendor_boot_platform,LIKELY_PLATFORM_MATCH,exact module-name target found; corroboration is non-decisive (export-only and/or directory-scoped): device_modules:drivers/misc/mediatek/aee/hangdet DIRECTORY_FALLBACK (exports=kwdt_regist_irq_info)
e4a9fd980e92c05185bb724d244146cd5c8792daafb83af1fd81f2688537a0c5,mt6369-accdet.ko,mt6369_accdet,vendor_dlkm,DIRECT_SOURCE_MATCH,"exact module name plus target-scoped hardware corroboration: device_modules:sound/soc/codecs target-scoped (compatible=mediatek,mt6369-accdet; exports=mt6369_accdet_init,mt6369_accdet_late_init,mt6369_accdet_modify_vref_volt,mt6369_accdet_read_audio_res)"
e4b80645e2c966a2b059c39485ce9dcfdc6285c8686bf69c89705ea70f0e8488,dbg_error_flag.ko,dbg_error_flag,vendor_boot_platform,LIKELY_PLATFORM_MATCH,"exact module-name target found; corroboration is non-decisive (export-only and/or directory-scoped): device_modules:drivers/misc/mediatek/sda TARGET_FILES (exports=dbg_error_flag_register_notify,get_dbg_error_flag_mask)"
e5d836ccb048680676ad4b0b318446738d3f4749e5d642de3f62abc625f3e1b5,mediatek-drm-panel-drv.ko,mediatek_drm_panel_drv,vendor_boot_platform,LIKELY_PLATFORM_MATCH,"exact module-name target found; corroboration is non-decisive (export-only and/or directory-scoped): device_modules:drivers/gpu/drm/panel DIRECTORY_FALLBACK (compatible=mediatek,mtk-drm-panel-drv-dbi,mediatek,mtk-drm-panel-drv-dpi,mediatek,mtk-drm-panel-drv-dsi; exports=dump_lcm_dsi_fps_settings,dump_lcm_ops_dbi,dump_lcm_ops_dpi,dump_lcm_ops_dsi,dump_lcm_ops_func,dump_lcm_ops_table)"
e5ec5051d4431f3816e3900c9da52358eae5e62238fad3d71247fe1e08a8a635,fpsgo.ko,fpsgo,vendor_dlkm,LIKELY_PLATFORM_MATCH,exact module-name target found in Nothing source index; needs target-scoped symbol/DT/KMI confirmation; kernel_modules:.
e789f7e7188a6dd55c6b9cbd5251c72bdccab2c5b6f0e0f31a8cbab6e5e8f149,mtk-mminfra-imax.ko,mtk_mminfra_imax,vendor_boot_platform,LIKELY_PLATFORM_MATCH,exact module-name target found in Nothing source index; needs target-scoped symbol/DT/KMI confirmation; device_modules:drivers/misc/mediatek/mminfra
e7d4e7cfe4defdd69ff0e1be50c7a3de173b5c717e47e969cf0f9dec13baf9bc,yft_tpd_gesture.ko,yft_tpd_gesture,vendor_boot_platform,ULEFONE_ONLY,YFT/Ulefone gesture-wake ABI provider
eb3cc083ac2539a6b8eda36198fb977ed08fda5aa6b348c92805aeff48862169,mcupm.ko,mcupm,vendor_dlkm,LIKELY_PLATFORM_MATCH,"exact module-name target found; corroboration is non-decisive (export-only and/or directory-scoped): device_modules:drivers/misc/mediatek/mcupm/v2 TARGET_FILES (exports=get_mcupm_ipidev,mcupm_mbox_read,mcupm_mbox_write,mcupm_reserve_mem_get_phys,mcupm_reserve_mem_get_size,mcupm_reserve_mem_get_virt)"
eb664657a8cf3811b2acb49bcf5e8b5b98e6f9b45298791a5d74d1e1b08a421d,met.ko,met,vendor_dlkm,LIKELY_PLATFORM_MATCH,exact module-name target found in Nothing source index; needs target-scoped symbol/DT/KMI confirmation; kernel_modules:.
ebd6147c7f4d803dbdfa1246efbf8a3487d744eb65cf53d12cbd6f3874a57073,mtk-dvfsrc-regulator.ko,mtk_dvfsrc_regulator,vendor_boot_platform,DIRECT_SOURCE_MATCH,"exact module name plus target-scoped hardware corroboration: device_modules:drivers/regulator target-scoped (compatible=mediatek,mt6833-dvfsrc,mediatek,mt6853-dvfsrc,mediatek,mt6855-dvfsrc,mediatek,mt6873-dvfsrc) | kernel:drivers/regulator target-scoped (compatible=mediatek,mt6873-dvfsrc,mediatek,mt8183-dvfsrc,mediatek,mt8192-dvfsrc)"
ebdc8aa588e93210ac99b5959033165709242c52e38b6066a6b28090685c2d2c,tinysys-scmi.ko,tinysys_scmi,vendor_boot_platform,LIKELY_PLATFORM_MATCH,exact module-name target found in Nothing source index; needs target-scoped symbol/DT/KMI confirmation; device_modules:drivers/misc/mediatek/tinysys_scmi
ec0aa807803912a5747aa64ebedd76204de5f4042c8b404fa96578057f97a32b,mdp_drv_mt6878.ko,mdp_drv_mt6878,vendor_boot_platform,LIKELY_PLATFORM_MATCH,exact module-name target found; corroboration is non-decisive (export-only and/or directory-scoped): device_modules:drivers/misc/mediatek/mdp DIRECTORY_FALLBACK (exports=mdp_dpc_register)
ec40d0e3e727b86e52dee78707dad344352f1e5a92a1017b9c48c0cd73f1dfd9,mtk_imgsys_isp7sp.ko,mtk_imgsys_isp7sp,vendor_dlkm,LIKELY_PLATFORM_MATCH,exact module-name target found in Nothing source index; needs target-scoped symbol/DT/KMI confirmation; kernel_modules:.
efc0bb5684c0429dab65ea3d17264f6dfc5fa2f987deb82c1da961a9d5e818ef,hbt.ko,hbt,vendor_dlkm,LIKELY_PLATFORM_MATCH,exact module-name target found in Nothing source index; needs target-scoped symbol/DT/KMI confirmation; kernel_modules:.
f1f0893e808ceec57c244a0efa3f1cccd9923814244d0c5438cd75728e36f0d9,mtk-lpm-dbg-common-v2.ko,mtk_lpm_dbg_common_v2,vendor_dlkm,LIKELY_PLATFORM_MATCH,"exact module-name target found; corroboration is non-decisive (export-only and/or directory-scoped): device_modules:drivers/misc/mediatek/lpm/modules/debug/v2 DIRECTORY_FALLBACK (compatible=mediatek,mtk-lpm; exports=after_md_sleep_status,before_md_sleep_status,cur_md_sleep_status,get_lpm_logger_mbrain_dbg_ops,get_md_sleep_time,is_md_sleep_info_valid)"
f25211901030075c0314bf414fe127f13b54f7ef757e6f725ff82bd0eca50eab,conninfra.ko,conninfra,vendor_dlkm,DIRECT_SOURCE_MATCH,Nothing MT6878 publishes the conninfra external-module source; stock module name and exported conninfra API are present
f2a196064d410afdf871bfa251e1e07f6b12cc5dcac4a4c8785bf1e9161d2336,mtk_pd_adapter.ko,mtk_pd_adapter,vendor_boot_platform,DIRECT_SOURCE_MATCH,"exact module name plus target-scoped hardware corroboration: device_modules:drivers/power/supply target-scoped (compatible=mediatek,pd_adapter)"
f31ff3ebba8da0e89f4f84499aae703d1b13afc6c60d0ff965948c1b7bedd7bd,phy-mtk-ufs.ko,phy_mtk_ufs,vendor_boot_platform,DIRECT_SOURCE_MATCH,"exact module name plus target-scoped hardware corroboration: device_modules:drivers/phy/mediatek target-scoped (compatible=mediatek,mt8183-ufsphy) | kernel:drivers/phy/mediatek target-scoped (compatible=mediatek,mt8183-ufsphy)"
f364acc5a5198facb456295c1503927c75ca7f97b8f735164be19c90120235b7,mtk-vow.ko,mtk_vow,vendor_dlkm,LIKELY_PLATFORM_MATCH,exact module-name target found; corroboration is non-decisive (export-only and/or directory-scoped): device_modules:drivers/misc/mediatek/vow/ver02 DIRECTORY_FALLBACK (exports=vow_ipi_send)
f5d4dde1f09ac1d67877c66dddf2839de1f496bb2b6b74f50fbe3cd1693b60dc,fingerprint.ko,fingerprint,vendor_boot_platform,ULEFONE_ONLY,Stock yft_finger bridge is Ulefone/YFT-specific; generic 'fingerprint' text hits in Nothing are unrelated and Nothing uses a different fingerprint family
f6ab27f08261bb5fbaab014f3d94d2a3c59c59ffe3a2cca931023c22d4c701a5,mtk-pmic-wrap.ko,mtk_pmic_wrap,vendor_boot_platform,DIRECT_SOURCE_MATCH,"exact module name plus target-scoped hardware corroboration: device_modules:drivers/soc/mediatek target-scoped (compatible=mediatek,mt2701-pwrap,mediatek,mt6323,mediatek,mt6351,mediatek,mt6357) | kernel:drivers/soc/mediatek target-scoped (compatible=mediatek,mt2701-pwrap,mediatek,mt6323,mediatek,mt6351,mediatek,mt6357)"
f6b976ff3e5fc364485161823bdc52bb402f2726237069133aee5a2cf750c62f,clk-mt6878-mdpsys.ko,clk_mt6878_mdpsys,vendor_boot_platform,LIKELY_PLATFORM_MATCH,exact module-name target found in Nothing source index; needs target-scoped symbol/DT/KMI confirmation; device_modules:drivers/clk/mediatek
f6cc18e8f4070b49bb7d5a09e86234a921d3a8e078e9afb171c803f47b308c93,slcan.ko,slcan,system_dlkm,LIKELY_PLATFORM_MATCH,exact module-name target found in Nothing source index; needs target-scoped symbol/DT/KMI confirmation; kernel:drivers/net/can/slcan
f6cd04f1948826ddcf1c3403ebc727b274c1bac3b399fe1a402034a4996a506f,mt6375.ko,mt6375,vendor_boot_platform,DIRECT_SOURCE_MATCH,"exact module name plus target-scoped hardware corroboration: device_modules:drivers/mfd target-scoped (compatible=mediatek,mt6375)"
f8d4be0381387c561c9eff337499e667d4842962976a509db05e34dec476267c,mtk-pmic-oc-debug.ko,mtk_pmic_oc_debug,vendor_dlkm,DIRECT_SOURCE_MATCH,"exact module name plus target-scoped hardware corroboration: device_modules:drivers/misc/mediatek/pmic_protect target-scoped (compatible=mediatek,mt6835-oc-debug,mediatek,mt6878-oc-debug,mediatek,mt6879-oc-debug,mediatek,mt6895-oc-debug)"
f8df5633787d34d2a355f941f0039a04023069f81eb3da240ce52d2129629847,rpmb-mtk.ko,rpmb_mtk,vendor_boot_platform,LIKELY_PLATFORM_MATCH,exact module-name target found; corroboration is non-decisive (export-only and/or directory-scoped): device_modules:drivers/char/rpmb TARGET_FILES (exports=mmc_rpmb_register)
f8f7c2c72d2feec9884a754fc5d08db93daac3b0425c5388cbe83991319dfe76,mtk-mml.ko,mtk_mml,vendor_boot_platform,LIKELY_PLATFORM_MATCH,exact module-name target found in Nothing source index; needs target-scoped symbol/DT/KMI confirmation; device_modules:drivers/gpu/drm/mediatek/mml
f9241da174e22a85798f83f5a04083de2d3f42a6a8cc3f725740fea100e6cf59,mtk-btcvsd.ko,mtk_btcvsd,vendor_dlkm,DIRECT_SOURCE_MATCH,"exact module name plus target-scoped hardware corroboration: device_modules:sound/soc/mediatek/common target-scoped (compatible=mediatek,mtk-btcvsd-snd) | kernel:sound/soc/mediatek/common target-scoped (compatible=mediatek,mtk-btcvsd-snd)"
f9beeb06c15b86fe77ea23cad57f4e9dca702a331adf92b84d015e40694f2bcb,mt6375-auxadc.ko,mt6375_auxadc,vendor_boot_platform,DIRECT_SOURCE_MATCH,"exact module name plus target-scoped hardware corroboration: device_modules:drivers/iio/adc target-scoped (compatible=mediatek,mt6375-auxadc)"
fbbbbd36edd9ac9020593de35e6daa8c0a7b99a15cfc8c2030caff2e1d4bf095,sec.ko,sec,vendor_boot_platform,LIKELY_PLATFORM_MATCH,exact module-name target found in Nothing source index; needs target-scoped symbol/DT/KMI confirmation; device_modules:drivers/misc/mediatek/masp
fc3e8a5d97296d8058965c444759e74415e871f0bbdabe2427f66aef3dd4179e,wlan_drv_gen4m_6878.ko,wlan_drv_gen4m_6878,vendor_dlkm,DIRECT_SOURCE_MATCH,Nothing MT6878 contains the exact wlan_drv_gen4m_6878 build target and gen4m WLAN source tree
fc4bacd5c69c5a9bbe045774e613779c0c38799b22bf9f9fb35f428992b957c7,widevine_driver.ko,widevine_driver,vendor_dlkm,DIRECT_SOURCE_MATCH,"exact module name plus target-scoped hardware corroboration: device_modules:drivers/misc/mediatek/widevine_drm target-scoped (compatible=mediatek,drm_wv)"
fcf8b27b90b18b7172956566751d80cd102d058627fbffebe1d88886d455f410,fmradio_drv_connac2x.ko,fmradio_drv_connac2x,vendor_dlkm,LIKELY_PLATFORM_MATCH,exact module-name target found in Nothing source index; needs target-scoped symbol/DT/KMI confirmation; kernel_modules:Build/connac2x
fd46d35eb2e893d95a04c5f1d3e1cbd206975fab83de65b151dd3c9fac6dcb81,teeperf.ko,teeperf,vendor_boot_platform,LIKELY_PLATFORM_MATCH,exact module-name target found in Nothing source index; needs target-scoped symbol/DT/KMI confirmation; device_modules:drivers/tee/teeperf
fd6aa93126acf2a9fe9634d1f7d34d79958803faea00c46989bda7481a49cf7e,mtk_jpeg.ko,mtk_jpeg,vendor_dlkm,LIKELY_PLATFORM_MATCH,"exact module-name target found; corroboration is non-decisive (export-only and/or directory-scoped): device_modules:drivers/media/platform/mtk-jpeg DIRECTORY_FALLBACK (compatible=mediatek,mt2701-jpgdec,mediatek,mt8173-jpgdec,mediatek,mtk-jpgenc,mediatek,mtk-jpgenc_c0_c1) | kernel:drivers/media/platform/mediatek/jpeg DIRECTORY_FALLBACK (compatible=mediatek,mt2701-jpgdec,mediatek,mt8173-jpgdec,mediatek,mtk-jpgenc)"
ff6e8d15fe67d201cc83273adfa7590cbaddb7c6a4d4768d37c50bde8c637d72,kheaders.ko,kheaders,system_dlkm,LIKELY_PLATFORM_MATCH,exact module-name target found in Nothing source index; needs target-scoped symbol/DT/KMI confirmation; kernel:kernel
